"","ID","SMILES"
"6652","Prestw-1073","C(OC(C[N+](C)(C)C)C)(=O)N"
"6662","Prestw-1074","[C@@]12(\C(\C(=C/[C@@]3([C@@]1(CC[C@@]1([C@@](CC[C@]13[H])(OC(=O)C)C(=O)C)C)[H])[H])\Cl)=C/C(C1C2C1)=O)C"
"6672","Prestw-1075","c12c(OCC(CNC(C)C)(O)[H])cccc1cccc2"
"6678","Prestw-1076","C1(C(C1)c1ccc(OC(C(=O)O)(C)C)cc1)(Cl)Cl"
"6689","Prestw-1420","[C@]12(/C(=C(\C(CC1)=O)/O)/CC[C@@]1([C@@]2(CC[C@]2([C@]1(CCC2=O)[H])C)[H])[H])C"
"6699","Prestw-1078","N12[C@@]([C@@](C1=O)(NC(=O)Cc1ccccc1)[H])(SC([C@@H]2C([O-])=O)(C)C)[H]"
"6701","Prestw-1803","OC1C(n2cnc3c(OC)nc(nc23)N)OC(CO)C1O"
"6702","Prestw-1080","c1(nc2c([nH]1)ccc(c2)SC(C)C)NC(=O)OC"
"6704","Prestw-1081","c12c(OCC(CNC(C)C)(O)[H])cccc1cccc2"
"6710","Prestw-1082","[C@]12([C@](N(c3c1cc(cc3)O)C)(N(CC2)C)[H])C"
"6711","Prestw-1294","[N+](O[C@H]1[C@@]2([C@](OC1)([C@H](CO2)O)[H])[H])([O-])=O"
"6719","Prestw-1516","c1(cc(ccc1O)[C@H](CNC(C)(C)C)O)CO"
"6729","Prestw-1493","[C@@]12([C@H]([C@H]3[C@H](OC(O3)(C)C)CO1)OC(O2)(C)C)COS(=O)(=O)N"
"6743","Prestw-1086","C1([C@](CON1)(N)[H])=O"
"6753","Prestw-1804","COc1c(c(OC)ccc1)C(NC1C2N(C(C([O-])=O)C(C)(C)S2)C1=O)=O.[Na+]"
"6754","Prestw-1088","c1(ccc(cc1)O)C(O)CNC"
"6760","Prestw-1089","C1([C@@](CON1)(N)[H])=O"
"6770","Prestw-1090","C(c1c(O)cccc1)(OC1CC(CC(C1)C)(C)C)=O"
"6772","Prestw-1091","[C@H](CCC(O)=O)(NC(=O)C[C@H](NC(=O)C)C(O)=O)C(O)=O"
"6774","Prestw-1092","c1(NC(CN2CCN(CC(COc3c(OC)cccc3)O)CC2)=O)c(cccc1C)C"
"6783","Prestw-1443","C1(C[C@H]([C@@H]([C@H]1CCCCCCC(=O)OC)\C=C\CC(O)(CCCC)C)O)=O"
"6792","Prestw-1094","S(Nc1c(c(ncn1)OC)OC)(c1ccc(N)cc1)(=O)=O"
"6794","Prestw-1095","C(C(=O)OCCN(C)C)(C1(O)CCCC1)c1ccccc1"
"6805","Prestw-1096","[C@]12([C@]([C@]3([C@@](c4c(CC3)cc(cc4)O)(CC1)[H])[H])(C[C@H]([C@@H]2O)O)[H])C"
"6808","Prestw-1097","c1c(c(ccc1[C@H](CNC(C)C)O)O)O"
"6814","Prestw-1339","C=1(\C(c2c(N(/C1)c1ccc(cc1)F)cc(c(c2)F)N1CCNCC1)=O)/C(=O)O"
"6819","Prestw-1099","C(=O)(c1ccncc1)NNCCC(NCc1ccccc1)=O"
"6829","Prestw-1195","N1(C(N(C(NC1=O)=O)C)=O)c1cc(c(Oc2ccc(SC(F)(F)F)cc2)cc1)C"
"6834","Prestw-1101","N1([C@@H](C[C@]2([C@@]1(CCCC2)[H])[H])C(=O)O)C([C@@](N[C@](C(=O)OCC)(CCC)[H])(C)[H])=O"
"6850","Prestw-1102","C(C1CCN(CC1)CCCC(c1ccc(C(C(=O)O)(C)C)cc1)O)(c1ccccc1)(c1ccccc1)O"
"6856","Prestw-1202","c1(c(cc(cc1)N)O)C(=O)O"
"6863","Prestw-1104","c1(c(C(=O)O)cccn1)Nc1c(c(Cl)ccc1)C"
"6865","Prestw-1105","[C@@]/12(c3nc(\C1=C\C=C(/C2C(=O)OC)\C(=O)OC)cc1[nH]c(c(c1C)C=C)cc\1nc(\C(=C1\C)\CCC(=O)O)cc1[nH]c(c3)c(c1CCC(=O)OC)C)C"
"6871","Prestw-1106","N12\C(=C(/[C@@H]([C@@]1([C@](C2=O)([C@H](O)C)[H])[H])C)\S[C@H]1C[C@@H](C(N(C)C)=O)NC1)\C(=O)O"
"6877","Prestw-1107","N1([C@@H](C[C@]2([C@@]1(CCC2)[H])[H])C(=O)O)C([C@@H](N[C@H](C(=O)OCC)CCc1ccccc1)C)=O"
"6890","Prestw-1108","N1(C(NC(C1=O)(c1ccccc1)CC)=O)C"
"6900","Prestw-1109","C/1\2=C\3/C(/c4c(C1=O)c(c(c1c4C([C@](O1)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]([C@H](/C=C/C=C(/C(N2)=O)\C)C)O)C)O)C)OC(=O)C)C)OC)C)=O)C)O)=N\C1(N3)CCN(CC1)C(CC)C"
"6906","Prestw-1110","c1(nc2c([nH]1)ccc(c2)CCCC)NC(=O)OC"
"6908","Prestw-1111","C1(C(C2CC1CC2)(C)C)(NC)C"
"6916","Prestw-1112","C(NC(C)C)(c1ccc(cc1)CNNC)=O"
"6928","Prestw-1113","C/1(\NC([C@@H](NC([C@@H](NC([C@@H](NC(C[C@@H](N)CCCN)=O)CNC([C@@](NC1=O)([C@@]1(N\C(=N/[C@H](C1)O)\N)[H])[H])=O)=O)CO)=O)CO)=O)=C\NC(=O)N"
"6930","Prestw-1114","N1([C@H](C(NC(C)(C)C)=O)C[C@]2([C@@](C1)(CCCC2)[H])[H])C[C@H]([C@@H](NC([C@@H](NC(c1nc2c(cc1)cccc2)=O)CC(=O)N)=O)Cc1ccccc1)O"
"6938","Prestw-1115","c1(n(c(nc1)COC(=O)N)C)[N+]([O-])=O"
"6941","Prestw-1116","c12S([C@H](C[C@@H](c1cc(s2)S(=O)(=O)N)NCC)C)(=O)=O"
"6949","Prestw-1117","N1(c2ncccc2)CCN(CC1)CCCC(c1ccc(cc1)F)=O"
"6951","Prestw-1118","N1\2C([C@]([C@]1(SC\C(=C2\C(=O)O)\C[N+]1(C)CCCC1)[H])(NC(/C(/c1nc(sc1)N)=N\OC)=O)[H])=O"
"6954","Prestw-1119","[C@]\1\2([C@@]3([C@]([C@]4([C@@]([C@H]([C@@H](C4)C)C(COC(C(C)(C)C)=O)=O)(C[C@@H]3O)C)[H])(C[C@@H](/C1=C/C(\C=C2)=O)F)[H])Cl)C"
"6957","Prestw-1120","N\12c3c(C(\C(=C1)\C(=O)O)=O)cc(c(c3CCC2C)N1CCC(CC1)O)F"
"6959","Prestw-1283","N1(C(CC2(CC1=O)CCCC2)=O)CCCCN1CCN(c2ncccn2)CC1"
"6964","Prestw-1222","n1cnn(c1)Cc1cc(cc(C(C#N)(C)C)c1)C(C#N)(C)C"
"6970","Prestw-1399","[C@@]1/2([C@]([C@@H](/C(=C(\C1=O)/C(=O)N)/O)N(C)C)([C@H]([C@]1(/C(=C2/O)/C(c2c([C@@H]1C)cccc2O)=O)[H])O)[H])O"
"6978","Prestw-1345","S1(C([C@@H](N2[C@]1(CC2=O)[H])C(=O)O)(C)C)(=O)=O"
"6983","Prestw-1414","C=1(\C(c2c(N(/C1)CCF)c(c(c(c2)F)N1CCN(CC1)C)F)=O)/C(=O)O"
"6987","Prestw-1315","N12C(C[C@]1(O/C(/[C@@H]2C([O-])=O)=C\CO)[H])=O"
"6990","Prestw-1482","C(=O)(C(CCC)CCC)O"
"7000","Prestw-1280","C(Nc1c(cccc1C)C)(C1N(C)CCCC1)=O"
"7009","Prestw-1478","c12c3NC(/C(=C\C=C\[C@@H]([C@@H]([C@H]([C@H]([C@H]([C@@H]([C@@H]([C@H](/C=C/O[C@]4(Oc5c(c(c1nc1n2ccc(c1)C)c(c3O)c(c5C)O)C4=O)C)OC)C)OC(=O)C)C)O)C)O)C)/C)=O"
"7021","Prestw-1473","[C@]12([C@]([C@]3([C@@](c4c(CC3)cc(cc4)O)(CC1)[H])[H])(CC[C@@H]2OC(=O)CCCC)[H])C"
"7035","Prestw-1206","[C@H](C(=O)O)(NC(=O)C)CS"
"7040","Prestw-1435","[C@]12([C@@](C(C[C@]1([C@@]1(/C=C(\C=3\[C@@]([C@]1(CC2)[H])(CCC(/C3)=O)C)/C)[H])[H])=C)(OC(=O)C)C(=O)C)C"
"7042","Prestw-1246","c1(c(c(cc(c1)Br)Br)N)CN(C1CCCCC1)C"
"7047","Prestw-1223","C\1=C(\SSC1=S)/c1ccc(cc1)OC"
"7049","Prestw-1476","[C@@]12([C@@]3([C@]([C@]4([C@@]([C@@]\5(\C(=C/C(\C=C5)=O)\CC4)C)([C@H](C3)O)F)[H])(C[C@H]1OC1(O2)CCCC1)[H])C)C(COC(=O)C)=O"
"7051","Prestw-1256","c12c(C(N(C(N1C)=O)C)=O)n(cn2)C"
"7055","Prestw-1262","[nH]1c2c(c3c1cccc3)c(OCC(O)CNCCOc1c(OC)cccc1)ccc2"
"7066","Prestw-1282","N12CN3CN(C1)CN(C2)C3"
"7072","Prestw-1308","C(Cc1ccccc1)(N)(C)C"
"7083","Prestw-1394","C1(N(\N=C/C(N1)=O)c1cc(c(c(c1)Cl)C(C#N)c1ccc(cc1)Cl)Cl)=O"
"7085","Prestw-1249","c12nc(ncc1ncn2CCC(COC(=O)C)COC(=O)C)N"
"7092","Prestw-1398","c1(c(ccc(c1)CCN)O)O"
"7095","Prestw-1263","N1/2C([C@H]([C@]1(SC/C(=C2/C(=O)O)/C=C)[H])NC(/C(/c1nc(sc1)N)=N\O)=O)=O"
"7099","Prestw-1261","[nH]1c2c(c3c1ccc(c3)Cl)ccc(c2)C(C(=O)O)C"
"7104","Prestw-1371","n1n(c(cc1C(F)(F)F)c1ccc(cc1)C)c1ccc(S(=O)(=O)N)cc1"
"7112","Prestw-1258","n1(c(nc2c1c(C(=O)O)ccc2)OCC)Cc1ccc(c2c(c3nnn[nH]3)cccc2)cc1"
"7116","Prestw-1483","n1(c2c(nc1)c(nc(n2)F)N)[C@H]1[C@H]([C@@H]([C@H](O1)CO)O)O"
"7127","Prestw-1484","n1(c2c(nc1)c(nc(n2)Cl)N)[C@@H]1O[C@@H]([C@H](C1)O)CO"
"7135","Prestw-1356","n12c(C(/N=C(\N1)/c1cc(S(N3CCN(CC3)CC)(=O)=O)ccc1OCC)=O)c(nc2CCC)C"
"7142","Prestw-1417","C(c1c(cc(cc1)F)F)(Cn1ncnc1)(Cn1ncnc1)O"
"7149","Prestw-1203","N1C(\C(=C/NC1=O)\F)=O"
"7159","Prestw-1487","S([O-])(CCS)(=O)=O"
"7169","Prestw-1444","C(c1c(Cl)cccc1)(C(Cl)Cl)c1ccc(cc1)Cl"
"7184","Prestw-1497","C(C(c1ccccc1)(c1ccccc1)OC)(C(=O)O)Oc1nc(cc(n1)C)C"
"7196","Prestw-1479","O(c1c(cc(cc1)Cl)Cl)c1c(cc(cc1)Cl)O"
"7199","Prestw-1401","C=1(/C(c2c(nc(c(c2)F)N2CCNCC2)N(\C1)CC)=O)\C(=O)O"
"7206","Prestw-1307","C/1(\c2c(OCc3c1cccc3)ccc(c2)CC(=O)O)=C\CCN(C)C"
"7211","Prestw-1187","c1(nn(c2c1cccc2)C)C(N[C@]1(C[C@@]2(N([C@](C1)(CCC2)[H])C)[H])[H])=O"
"7214","Prestw-1224","C1(c2c(Cc3c1c(O)ccc3)cccc2O)=O"
"7217","Prestw-1492","c1(c(nc(nn1)N)N)c1c(c(Cl)ccc1)Cl"
"7227","Prestw-1383","C(C(=O)OCC)(Oc1ccc(Cl)cc1)(C)C"
"7239","Prestw-1481","P1(NCCCO1)(N(CCCl)CCCl)=O"
"7248","Prestw-1229","N1c2cc(ccc2CCC1=O)OCCCCN1CCN(c2c(c(Cl)ccc2)Cl)CC1"
"7260","Prestw-1405","[C@]12([C@]([C@]3([C@@](c4c(CC3)cc(cc4)O)(CC1)[H])[H])(CC[C@]2(C#C)O)[H])C"
"7268","Prestw-1419","[C@@]12([C@@]3([C@]([C@]4([C@@]([C@@]\5(\C(\[C@H](C4)F)=C/C(\C=C5)=O)C)([C@H](C3)O)F)[H])(C[C@H]1OC(O2)(C)C)[H])C)C(=O)CO"
"7272","Prestw-1343","c12c(N(\C=C(/C1=O)\C(=O)O)C1CC1)c(c(c(c2N)F)N1C[C@H](N[C@H](C1)C)C)F"
"7276","Prestw-1390","C\1(/c2c(cc(cc2)Cl)CCc2c1nccc2)=C\1/CCNCC1"
"7279","Prestw-1378","[C@@H]1([C@@H]([C@H](C[C@H](O1)C)N(C)C)O)O[C@@H]1[C@H]([C@@H]([C@H](C(O[C@@H]([C@]([C@@H]([C@H](C([C@@H](C[C@]1(OC)C)C)=O)C)O)(O)C)CC)=O)C)O[C@H]1C[C@]([C@H]([C@@H](O1)C)O)(OC)C)C"
"7286","Prestw-1199","N(c1ncccc1)(Cc1ccccc1)CCN(C)C"
"7291","Prestw-1352","c1(c(Cl)cccc1)C(CNC(C)(C)C)O"
"7297","Prestw-1196","N12\C(\c3c(C1)cc1c(c(ccc1n3)O)CN(C)C)=C/C/1=C(\C2=O)/COC([C@]1(O)CC)=O"
"7305","Prestw-1232","c1(c(n(c(c1c1ccccc1)c1ccc(cc1)F)CC[C@H](C[C@H](CC(=O)O)O)O)C(C)C)C(Nc1ccccc1)=O"
"7315","Prestw-1234","[C@@H]1([C@@H]([C@H](C[C@H](O1)C)N(C)C)O)O[C@@H]1[C@H]([C@@H]([C@H](C(O[C@@H]([C@]([C@@H]([C@H](N(C[C@@H](CC1(O)C)C)C)C)O)(O)C)CC)=O)C)O[C@H]1C[C@]([C@H]([C@@H](O1)C)O)(OC)C)C"
"7325","Prestw-1286","c1(c(nn2c1cccc2)C(C)C)C(=O)C(C)C"
"7332","Prestw-1433","n1(c(c(nc1CCCC)Cl)CO)Cc1ccc(c2c(c3nnn[nH]3)cccc2)cc1"
"7338","Prestw-1236","N1([C@@]2(C[C@H](C[C@]1(CC2)[H])OC(c1ccccc1)c1ccccc1)[H])C"
"7347","Prestw-1359","[C@]12([C@]([C@]3([C@@]([C@]4(C[C@@H]([C@H](C[C@@]4(CC3)[H])OC(=O)C)N3CCCCC3)C)(CC1)[H])[H])(C[C@@H]([C@@H]2OC(=O)C)[N+]1(C)CCCCC1)[H])C"
"7350","Prestw-1350","c1(nc2c(n1C)cccc2)c1cc2n(c(nc2c(c1)C)CCC)Cc1ccc(c2c(C(=O)O)cccc2)cc1"
"7368","Prestw-1490","[C@]123[C@@]4([C@](N(CC5CC5)CC1)(Cc1c2c(O[C@]3(C(CC4)=C)[H])c(cc1)O)[H])O"
"7381","Prestw-1241","n1(cncc1)C(c1ccc(cc1)c1ccccc1)c1ccccc1"
"7384","Prestw-1265","N\1(c2c(C(\C(=C1)\C(=O)O)=O)cc(c(c2OC)N1CC(NCC1)C)F)C1CC1"
"7394","Prestw-1244","S(Nc1c(c(nc(n1)c1ncccn1)OCCO)Oc1c(OC)cccc1)(c1ccc(C(C)(C)C)cc1)(=O)=O"
"7401","Prestw-1266","N\1([C@H]2C([C@@H]([C@H](O2)CO)O)(F)F)C(/N=C(\C=C1)/N)=O"
"7411","Prestw-1190","c1(c(nc(n1Cc1ccc(c2c(c3nnn[nH]3)cccc2)cc1)CCC)C(O)(C)C)C(OC/C=1/OC(O\C1\C)=O)=O"
"7426","Prestw-1480","c1c(c(ccc1C(O)CNC)O)O"
"7432","Prestw-1189","n1c2cc(ccc2ccc1/C=C/c1cc([C@H](SCC2(CC2)CC(=O)O)CCc2c(C(O)(C)C)cccc2)ccc1)Cl"
"7436","Prestw-1180","[C@@]12([C@@]([C@]3([C@@](C[C@@H]1O)(OC3)[H])OC(=O)C)([C@@H]([C@@]1(C(/C(/[C@H](C2=O)O)=C(\[C@H](C1)OC([C@@H]([C@@H](NC(OC(C)(C)C)=O)c1ccccc1)O)=O)/C)(C)C)O)OC(=O)c1ccccc1)[H])C"
"7443","Prestw-1376","C=1(/C(/C(=C(\N\C1\C)/C)/C(=O)OCCOC)c1cc([N+]([O-])=O)ccc1)\C(=O)OC\C=C\c1ccccc1"
"7455","Prestw-1291","c12ncn(c1c1c(nc2N)cccc1)CC(C)C"
"7463","Prestw-1423","N1(C(CP(OC(OC(=O)CC)C(C)C)(=O)CCCCc2ccccc2)=O)[C@@H](C[C@H](C1)C1CCCCC1)C(=O)O"
"7470","Prestw-1290","c1(nc(c2cnccc2)ccn1)Nc1cc(NC(c2ccc(CN3CCN(CC3)C)cc2)=O)ccc1C"
"7480","Prestw-1446","N\1(c2c(C(\C(=C1)\C(=O)O)=O)cc(c(N1C[C@]3([C@@](C1)(NCCC3)[H])[H])c2OC)F)C1CC1"
"7490","Prestw-1421","c1(cc(ccc1O)[C@@H](CN[C@H](Cc1ccc(cc1)OC)C)O)NC=O.c1(cc(ccc1O)[C@@H](CN[C@H](Cc1ccc(cc1)OC)C)O)NC=O"
"7498","Prestw-1338","C=1(\C(c2c3N(/C1)CCSc3c(c(c2)F)N1CCN(CC1)C)=O)/C(=O)O"
"7502","Prestw-1319","C=1\2/[C@]([C@@H](OC(=O)[C@H](CC)C)C[C@@H](\C1)O)([C@@H](CC[C@H](C[C@H](CC(=O)O)O)O)[C@H](\C=C2)C)[H]"
"7515","Prestw-1337","N1C(SC(C1=O)Cc1ccc(cc1)OCCN(c1ncccc1)C)=O"
"7524","Prestw-1334","C(Oc1cc([C@@H](N(C)C)C)ccc1)(N(CC)C)=O"
"7536","Prestw-1342","c1/2c(n(nc1CCC)C)C(N/C(=N2)/c1cc(S(N2CCN(CC2)C)(=O)=O)ccc1OCC)=O"
"7545","Prestw-1207","c1(C(=O)O)c(OC(=O)C)cccc1"
"7550","Prestw-1472","c1(Cc2c(c(cc(c2O)Cl)Cl)Cl)c(c(cc(c1O)Cl)Cl)Cl"
"7552","Prestw-1764","N1([C@H](C(NC(C)(C)C)=O)C[C@]2([C@@](C1)(CCCC2)[H])[H])C[C@H]([C@@H](NC(c1c(c(O)ccc1)C)=O)CSc1ccccc1)O"
"7559","Prestw-1749","c1(c2c(cc(c1)C[C@H](NCCOc1c(OCC(F)(F)F)cccc1)C)CCN2CCCO)C(=O)N"
"7567","Prestw-1777","c1(c(cc(C(OCC(N(C)C)(c2ccccc2)CC)=O)cc1OC)OC)OC"
"7568","Prestw-1739","N1(c2c(C(Nc3c1nccc3C)=O)cccn2)C1CC1"
"7575","Prestw-1707","C1(C(C(CN1CC)CCN1CCOCC1)(c1ccccc1)c1ccccc1)=O"
"7584","Prestw-1718","c12c(nc(c(c1)C(=O)O)N)Oc1c(C2=O)cc(cc1)C(C)C"
"7588","Prestw-1719","N1(C[C@H](O[C@H](C1)C)C)CC(Cc1ccc(C(CC)(C)C)cc1)C"
"7591","Prestw-1786","C=1(/C(c2c(N(\C1)C1CC1)cc(N1CCN(CC1)CC)c(c2)F)=O)\C(=O)O"
"7597","Prestw-1784","C([C@H]([C@@H](Cc1ccccc1)N)O)(N[C@H](C(=O)O)CC(C)C)=O"
"7599","Prestw-1778","C(c1cc(c(c(c1)OC)OC)OC)(NC1CNCCC1)=O"
"7601","Prestw-1773","C=1(\C(c2c(O/C1)cc(OC(C)C)cc2)=O)/c1ccccc1"
"7602","Prestw-1762","N1(C([C@@H]([C@H]1c1ccc(cc1)O)CC[C@@H](c1ccc(cc1)F)O)=O)c1ccc(cc1)F"
"7607","Prestw-1761","n1cnn(c1)Cc1cc2c(c[nH]c2cc1)CCN(C)C"
"7620","Prestw-1760","c1(c2c([nH]c1)ccc(c2)OC)\C=N\NC(=N)NCCCCC"
"7625","Prestw-1758","c1([n-]c2c(n1)cc(OC(F)F)cc2)S(Cc1c(c(ccn1)OC)OC)=O"
"7631","Prestw-1753","N/1(C(NC(/C(=C1)/F)=O)=O)C1OCCC1"
"7641","Prestw-1732","c1([N+]([O-])=O)c(c(cc(c1)C(c1ccc(cc1)C)=O)O)O"
"7654","Prestw-1716","C/1\2=C\3/C(=C\C(=O)CC3)/CC[C@]1([C@]1([C@](\C=C2)([C@](CC1)(O)CC=C)C)[H])[H]"
"7657","Prestw-1711","C(OCC(COC(=O)N)c1ccccc1)(=O)N"
"7667","Prestw-1709","[C@]12([C@]([C@]3([C@@](c4c(cc(OC(N(CCCl)CCCl)=O)cc4)CC3)(CC1)[H])[H])(CC[C@@H]2O)[H])C"
"7677","Prestw-1708","c1(sccc1)[C@H](Oc1c2c(ccc1)cccc2)CCNC"
"7697","Prestw-1706","c12C(C(Cc1cc(c(c2)OC)OC)CC1CCN(Cc2ccccc2)CC1)=O"
"7709","Prestw-1703","C1(c2c(C(c3c1c(O)ccc3)=O)cccc2O)=O"
"7711","Prestw-1733","c1(sc(NC(c2c(OC(=O)C)cccc2)=O)nc1)[N+]([O-])=O"
"7720","Prestw-1748","C(N[C@@H](C(=O)O)Cc1ccccc1)([C@H]1CC[C@@H](CC1)C(C)C)=O"
"7726","Prestw-1721","C(C(c1ccc(C(C)(C)C)cc1)=O)C(c1ccc(cc1)OC)=O"
"7728","Prestw-1715","[C@@]12([C@@]3([C@]([C@]4([C@@]([C@@]5(\C(=C/C(=O)CC5)\CC4)C)(CC3)[H])[H])(C[C@H]1OC(O2)(c1ccccc1)C)[H])C)C(=O)C"
"7730","Prestw-1763","C(Nc1ccc(CC(=O)O)cc1)(=O)C"
"7732","Prestw-1710","c1(S(=O)(=O)N)nc2c(s1)cc(cc2)OCC"
"7736","Prestw-1722","C/1(\c2ncccc2CCc2c1cccc2)=C/1\CCN(CC1)C"
"7745","Prestw-1717","c1(c2c(nc3c1cccc3)cccc2)N"
"7747","Prestw-1792","N1(C([C@]2(NC(=O)CC2)[H])=O)[C@](C(=O)O)(CSC1)[H]"
"7748","Prestw-1766","C=1(\[C@@H](\C(=C(/N/C1/C)\C)\C(=O)OC)c1cc([N+]([O-])=O)ccc1)/C(O[C@H]1CN(Cc2ccccc2)CCC1)=O"
"7760","Prestw-1770","N1(C([C@@]2([C@](C1=O)(CCCC2)[H])[H])=O)CCCCN1CCN(c2nsc3c2cccc3)CC1"
"7761","Prestw-1726","N1/2C([C@H]([C@]1(SC/C(=C2/C(=O)O)/CSc1n(nnn1)C)[H])NC([C@H](NC(c1c(cc(nc1)C)O)=O)c1ccc(cc1)O)=O)=O"
"7769","Prestw-1713","c12c(c(c(c(c1)O)O)Cl)CCNCC2c1ccc(cc1)O"
"7775","Prestw-1714","[C@@]12(c3cc(c4cc5c(cc(C(=O)O)cc5)cc4)ccc3OC)C[C@]3(C[C@@](C1)(C[C@@](C2)(C3)[H])[H])[H]"
"7779","Prestw-1705","c1(c(c(c(c(c1I)NC(=O)C)I)NC(=O)C)I)C(=O)O"
"7786","Prestw-1743","S(Nc1ccc(cc1)OCCN(CCc1ccc(NS(=O)(=O)C)cc1)C)(=O)(=O)C"
"7791","Prestw-1776","C(=O)(N)OCCCc1ccccc1"
"7801","Prestw-1730","N1\2C([C@H]([C@H]1SC\C(=C2\C(OC(OC(=O)C)C)=O)\COC(=O)N)NC(\C(\c1occc1)=N/OC)=O)=O"
"7808","Prestw-1720","C\1=2/NC(CN1Cc1c(/N2)ccc(c1Cl)Cl)=O"
"7816","Prestw-1701","N1([C@@H](c2c(Cl)cccc2)C(=O)OC)Cc2c(scc2)CC1"
"7821","Prestw-1723","C(Oc1c2ncccc2ccc1)(=O)c1ccccc1"
"7823","Prestw-1785","N1c2c(Sc3c1cccc3)cccc2"
"7826","Prestw-1769","N1(C([C@@H](N[C@H](C(=O)O)CCc2ccccc2)C)=O)[C@H](C(=O)O)CCC1"
"7831","Prestw-1791","C(=O)(C[C@H](CC(C)C)CN)O"
"7845","Prestw-1787","c1(c(ccc(c1)CCN)OC)OC"
"7847","Prestw-1731","C(P(=O)(O)O)(P(=O)(O)O)(Cn1cncc1)O"
"7855","Prestw-1727","N1/2C([C@H]([C@]1(SC/C(=C2/C(OC(OC(=O)OC(C)C)C)=O)/COC)[H])NC(/C(/c1nc(sc1)N)=N\OC)=O)=O"
"7862","Prestw-1736","N\1(C(C2(\N=C1\CCCC)CCCC2)=O)Cc1ccc(c2c(c3nnn[nH]3)cccc2)cc1"
"7868","Prestw-1737","[C@@H]1(N(C[C@H](C[C@H](C(N[C@H]2c3c(C[C@H]2O)cccc3)=O)Cc2ccccc2)O)CCN(C1)Cc1cnccc1)C(NC(C)(C)C)=O"
"7878","Prestw-1750","C(#CC(C)(C)C)/C=C/CN(Cc1c2c(ccc1)cccc2)C"
"7885","Prestw-1700","n1c(c[nH]c1)CCN"
"7897","Prestw-1734","C(#C)CN[C@H]1c2c(CC1)cccc2"
"7902","Prestw-1712","[C@]\1\2([C@@]3([C@]([C@]4([C@@]([C@]([C@@H](C4)C)(C(COC(C(C)(C)C)=O)=O)O)(C[C@@H]3O)C)[H])(C[C@@H](/C1=C/C(\C=C2)=O)F)[H])F)C"
"7904","Prestw-1756","N1(c2c(CCc3c1cccc3)cccc2)CCCN(CC(c1ccc(cc1)Cl)=O)C"
"7919","Prestw-1759","S(c1ccc(c2c(noc2C)c2ccccc2)cc1)(=O)(=O)N"
"7926","Prestw-1740","N\1(c2c(C(\C(=C1)\C(=O)O)=O)cc(c(c2Cl)N1C[C@H](N)CCCC1)F)C1CC1"
"7929","Prestw-1782","n1c(scc1CN(C(N[C@H](C(N[C@H](C[C@@H]([C@@H](NC(=O)OCc1scnc1)Cc1ccccc1)O)Cc1ccccc1)=O)C(C)C)=O)C)C(C)C"
"7939","Prestw-1752","c12c(C(c3c(C1=O)cccc3OC)=O)c(c1c(c2O)C[C@](C[C@@]1(O[C@H]1O[C@H]([C@@H]([C@H](C1)N)O)C)[H])(C(=O)CO)O)O"
"7947","Prestw-1741","[C@]12([C@](C(OCCl)=O)(OC(=O)OCC)CC[C@]1([C@]1([C@@]([C@@]\3(\C(=C/C(\C=C3)=O)\CC1)C)([C@H](C2)O)[H])[H])[H])C"
"7953","Prestw-1744","c1([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c(ccc(c1)C)O"
"7961","Prestw-1775","c1(c(c(CN2CCN(C(c3ccc(cc3)F)c3ccc(cc3)F)CC2)ccc1OC)OC)OC"
"7963","Prestw-1772","S1(N(/C(=C(\c2c1cccc2)/OC(OC(=O)OCC)C)/C(Nc1ncccc1)=O)C)(=O)=O"
"7965","Prestw-1781","c12c(n(c3c1cccc3)C)CCN(C2=O)Cc1nc[nH]c1C"
"7969","Prestw-1738","C(P(=O)(O)O)(P(=O)(O)O)(Cc1cnccc1)O"
"7974","Prestw-1783","N1(C(c2c3[C@@](C1)(CCCc3ccc2)[H])=O)[C@@H]1CN2CC[C@@]1(CC2)[H]"
"7976","Prestw-1780","[C@]12([C@@]3([C@]([C@]4([C@@]([C@](CC4)(O)C)(CC3)C)[H])(CC[C@]1(CC(/C(/C2)=C/O)=O)[H])[H])[H])C"
"7987","Prestw-1765","[C@H]1([C@H]([C@H](C[C@H]1O)O)C\C=C/CCCC(=O)OC(C)C)CC[C@H](CCc1ccccc1)O"
"7994","Prestw-1745","[N@@+]1([C@@H](c2c(cc(c(c2)OC)OC)CC1)Cc1cc(c(cc1)OC)OC)(CCC(=O)OCCCCCOC(CC[N@@+]1([C@@H](c2c(cc(c(c2)OC)OC)CC1)Cc1cc(c(cc1)OC)OC)C)=O)C"
"7998","Prestw-1794","c12/N=C(\NC(c1c(c[nH]2)CCc1ccc(C(N[C@H](C([O-])=O)CCC([O-])=O)=O)cc1)=O)/N"
"8008","Prestw-1793","C1(c2c(/N=C(\N1)/C)ccc(c2)CN(c1sc(C(N[C@H](C(=O)O)CCC(=O)O)=O)cc1)C)=O"
"8017","Prestw-1729","N1\2C([C@H]([C@H]1SC\C=C2\C(=O)O)NC(\C(\c1nc(sc1)N)=C/CC(=O)O)=O)=O"
